name,facebook,twitter,website,genre,mtv
 Ketil Bjørnstad ,,,,Jazz,http://www.mtv.com/artists/ketil-bjrnstad/biography
 Keith Robinson ,,,,,http://www.mtv.com/artists/keith-robinson/biography
 Keith Washington ,,,,R&B,http://www.mtv.com/artists/keith-washington/biography
 Kelanie Gloeckler ,,,,,http://www.mtv.com/artists/kelanie-gloeckler/biography
 Kelby Anno-Bruno ,,,,,http://www.cmt.com/artists/kelby-anno-bruno/biography
 Kelli Sae ,,,,,http://www.mtv.com/artists/kelli-sae/biography
 Kellie St. John Lovejoy ,,,,,http://www.mtv.com/artists/kellie-st-john-lovejoy/biography
 Kelly Foxton ,,,,,http://www.cmt.com/artists/kelly-foxton/biography
 Kelly Harper ,http://www.facebook.com/121226795176,,http://www.kellyharpermusic.com,Pop/Rock,http://www.mtv.com/artists/kelly-harper/biography
 Kelly Kessler ,,,,Country,http://www.cmt.com/artists/kelly-kessler/biography
 Keaton Henson ,http://www.facebook.com/keatonhensonfans,,,Alternative,http://www.mtv.com/artists/keaton-henson/biography
 Keaton Simons ,http://www.facebook.com/14374360181,http://www.twitter.com/keatonsimons,,Rock,http://www.mtv.com/artists/keaton-simons/biography
" Keb' Mo' ",,,http://www.delafont.com/music_acts/Keb-Mo.htm,Blues/Folk,http://www.mtv.com/artists/keb-mo/biography
 Kebaka ,,,,,http://www.mtv.com/artists/kebaka/biography
 Keek ,,,,,http://www.mtv.com/artists/keek/biography
 Keiko Matsui ,http://www.facebook.com/272287689968,http://www.twitter.com/keikomatsui,http://www.keikomatsui.com/,Jazz,http://www.mtv.com/artists/keiko-matsui/biography
 KEISHA COLE ,,,,,http://www.mtv.com/artists/keisha-cole-1/biography
 Keisuke Egusa ,,,,,http://www.mtv.com/artists/keisuke-egusa/biography
 Keith Dotson ,,,,,http://www.mtv.com/artists/keith-dotson/biography
 Keith Jarrett ,http://www.facebook.com/167868776638101,http://www.twitter.com/keithjarrettorg,,Jazz,http://www.mtv.com/artists/keith-jarrett/biography
 Keith Michell ,,,,,http://www.mtv.com/artists/keith-michell/biography
 Kelly Osbourne ,http://www.facebook.com/604790586208863,http://www.twitter.com/kellyosbourne,,Pop,http://www.mtv.com/artists/kelly-osbourne/biography
 Kelly Yost ,,,,,http://www.mtv.com/artists/kelly-yost/biography
 Kelvin Gomillion ,,,,,http://www.mtv.com/artists/kelvin-gomillion/biography
 Kenny Cowden ,,,,,http://www.mtv.com/artists/kenny-cowden/biography
 Kenny Greenberg ,,,,,http://www.cmt.com/artists/kenny-greenberg/biography
 Kenny James ,,,,,http://www.mtv.com/artists/kenny-james/biography
 Kenny Lee ,http://www.facebook.com/101845796567063,http://www.twitter.com/klprecords,,Outlaw Country,http://www.cmt.com/artists/kenny-lee/biography
 Kenny Nash ,,,,,http://www.cmt.com/artists/kenny-nash/biography
 Kenny Rogers Featuring Whitney Duncan ,,,,,http://www.mtv.com/artists/kenny-rogers-featuring-whitney-duncan/biography
 Kenny Royster ,,,,,http://www.mtv.com/artists/kenny-royster/biography
 Kevin Click ,,,,,http://www.mtv.com/artists/kevin-click/biography
 Kevin Downswell ,,,,,http://www.mtv.com/artists/kevin-downswell/biography
 Kevin Hunter ,,,,,http://www.mtv.com/artists/kevin-hunter/biography
 Kevin Jonas ,,,,Misc,http://www.mtv.com/artists/kevin-jonas/biography
 Kevin Montgomery ,,,,Country,http://www.cmt.com/artists/kevin-montgomery/biography
 Kevin Prosch ,,,,,http://www.mtv.com/artists/kevin-prosch/biography
 Ken Berry ,,,,,http://www.mtv.com/artists/ken-berry/biography
 Kendall Kay ,,,,,http://www.mtv.com/artists/kendall-kay/biography
 Kendra Wester ,,,,,http://www.mtv.com/artists/kendra-wester/biography
 Kiri Te Kanawa ,,,,Pop,http://www.mtv.com/artists/kiri-te-kanawa/biography
 Kirk Brandon ,,,,,http://www.mtv.com/artists/kirk-brandon/biography
 Kisha ,,,,,http://www.mtv.com/artists/kisha/biography
 Kishi Bashi ,http://www.facebook.com/mrkishibashi,http://twitter.com/Kishi_bashi,http://KishiBashi.com,Indie Rock,http://www.mtv.com/artists/kishi-bashi/biography
 Kispál és a Borz ,,,,Rock,http://www.mtv.com/artists/kispal-es-a-borz/biography
 Kitaro ,http://www.facebook.com/102734013700,http://www.twitter.com/kitaronetwork,,World/International,http://www.mtv.com/artists/kitaro/biography
 kitt lough ,,,,,http://www.mtv.com/artists/kitt-lough/biography
 Kitty Wells ,,,http://www.kittywells.com/,Country,http://www.cmt.com/artists/kitty-wells/biography
 King Khan feat. Pallavi Kelkar ,,,,,http://www.mtv.com/artists/king-khan-feat-pallavi-kelkar/biography
 King Krule ,,,,,http://www.mtv.com/artists/king-krule/biography
 King Michael ,http://www.facebook.com/410874195634712,,http://www.google.co.uk/url?sa=t&source=web&cd=8&ved=0CDMQFjAH&url=http%3A%2F%2Fwww.mtv.com%2Fartists%2Fking-michael%2Fbiography%2F&ei=ShAQUdKmBceRhQfBxIGwBg&usg=AFQjCNEkt_eEwHoSunONVIJ4Ml1rvYIEog&sig2=P4aqEhmBe2TtJ_8u97eodA,Hip-Hop/Rap,http://www.mtv.com/artists/king-michael/biography
 Kill the Camera ,,,,,http://www.mtv.com/artists/kill-the-camera/biography
 Killa Kyleon ,,,,,http://www.mtv.com/artists/killa-kyleon/biography
 Kichaa Man Chitrakar ,,,,,http://www.mtv.com/artists/kichaa-man-chitrakar/biography
 Kick Axe ,,,,VH1 Music Interviews,http://www.mtv.com/artists/kick-axe/biography
" Kid 'n Play ",,,,Hip-Hop/Rap,http://www.mtv.com/artists/kid-n-play-1/biography
 Kids In Glass Houses ,http://www.facebook.com/15099095462,http://www.twitter.com/kighofficial,http://kidsinglasshouses.com/,Pop/Rock,http://www.mtv.com/artists/kids-in-glass-houses/biography
 Kierra Sheard ,http://www.facebook.com/225745440576,http://www.twitter.com/kierrasheard,http://www.kierrasheard.me,Contemporary Gospel,http://www.mtv.com/artists/kierra-sheard/biography
 KieTheVez ,,,,Rock,http://www.mtv.com/artists/kiethevez/biography
 Kikki Danielsson ,,,,,http://www.mtv.com/artists/kikki-danielsson/biography
 Kim Ballard ,,,,,http://www.mtv.com/artists/kim-ballard/biography
 Kim Char Meredith ,,,,,http://www.mtv.com/artists/kim-char-meredith/biography
 Kim Johnson ,,,,,http://www.cmt.com/artists/kim-johnson/biography
 Kim Larsen ,http://www.facebook.com/197024697004548,,,Rock,http://www.mtv.com/artists/kim-larsen/biography
 Kim McFarland ,,,,,http://www.mtv.com/artists/kim-mcfarland/biography
 Kevn Kinney ,http://www.facebook.com/101699995531,,http://www.kevnkinney.com,Rock,http://www.mtv.com/artists/kevn-kinney/biography
 Keys N Krates ,http://www.facebook.com/119696784754860,http://www.twitter.com/keysnkrates,,Electronic/Dance,http://www.mtv.com/artists/keys-n-krates/biography
 Khalid Al Shaikh ,,,,,http://www.mtv.com/artists/khalid-al-shaikh/biography
 Khalil Fong & Fiona Sit ,,,,,http://www.mtv.com/artists/khalil-fong-fiona-sit-1/biography
 Khia ,,,,Hip-Hop/Rap,http://www.mtv.com/artists/khia/biography
 Khris Dodge ,,,,,http://www.mtv.com/artists/khris-dodge/biography
 Kibaki ,,,,,http://www.mtv.com/artists/kibaki/biography
 King Short Shirt ,,,,,http://www.mtv.com/artists/king-short-shirt/biography
 Kings of Convenience ,http://www.facebook.com/17936343593,http://www.twitter.com/kings_of_c,http://www.kingsofconvenience.com/,Indie Rock,http://www.mtv.com/artists/kings-of-convenience/biography
 Kinto Sol ,http://www.facebook.com/14992850102,http://www.twitter.com/kintosol,,Hip-Hop,http://www.mtv.com/artists/kinto-sol/biography
 Kip Winger ,,,http://www.kipwinger.com/,Rock,http://www.mtv.com/artists/kip-winger/biography
 Kipapa Rush Band ,,,,,http://www.mtv.com/artists/kipapa-rush-band/biography
 K.K. ,,,,,http://www.mtv.com/artists/kk-2-01/biography
 Klaus Eberhartinger ,,,,,http://www.mtv.com/artists/klaus-eberhartinger/biography
 Klaus Wunderlich ,,,,Easy Listening/Vocal,http://www.mtv.com/artists/klaus-wunderlich/biography
 K.Love ,,,,,http://www.mtv.com/artists/klove/biography
 Kurt Lykes ,,,,,http://www.mtv.com/artists/kurt-lykes/biography
 Kurt Neuhauser ,,,,,http://www.mtv.com/artists/kurt-neuhauser/biography
 Kurt Schneeweiss ,,,,,http://www.mtv.com/artists/kurt-schneeweiss-1/biography
 Kurt Wagner ,,,,,http://www.mtv.com/artists/kurt-wagner/biography
 Kurtis Blow ,http://www.facebook.com/107581739271843,http://www.twitter.com/kurtisblow1,,Hip-Hop/Rap,http://www.mtv.com/artists/kurtis-blow/biography
 Kim Waters ,http://www.facebook.com/120835794614443,,,Jazz,http://www.mtv.com/artists/kim-waters/biography
 Kimaira ,,,,,http://www.mtv.com/artists/kimaira/biography
 Kimberly Murray ,,,,,http://www.cmt.com/artists/kimberly-murray/biography
 Kimmaster ,,,,,http://www.mtv.com/artists/kimmaster/biography
 Kimo Cornwell ,,,,,http://www.mtv.com/artists/kimo-cornwell/biography
 Kina Grannis ,http://www.facebook.com/21097416504,http://www.twitter.com/http://www.kinagrannis.com,http://kinagrannis.com,Singer/Songwriter,http://www.mtv.com/artists/kina-grannis/biography
 King Clave ,,,,,http://www.mtv.com/artists/king-clave-00/biography
 King Crimson ,http://www.facebook.com/14038332518,,,Rock,http://www.mtv.com/artists/king-crimson/biography
 King Diamond ,http://www.facebook.com/72821554007,,,Rock,http://www.mtv.com/artists/king-diamond/biography
 Kut-Pile ,,,,,http://www.mtv.com/artists/kut-pile/biography
 Kristinia DeBarge ,http://www.facebook.com/201894855281,http://www.twitter.com/kristinia,,R&B,http://www.mtv.com/artists/kristinia-debarge/biography
 K.R.O.E. ,,,,,http://www.mtv.com/artists/kroe/biography
 Krondon ,,,,,http://www.mtv.com/artists/krondon/biography
 KOSHA DILLZ ,http://www.facebook.com/35007974928,http://www.twitter.com/koshadillz,http://www.koshadillzworld.com,Hip-Hop,http://www.mtv.com/artists/kosha-dillz/biography
 Kosmic Girlz & Koltrane Band ,http://www.facebook.com/285799744554,http://twitter.com/kosmicgirlz,http://www.kosmicgirlz.com,Country,http://www.cmt.com/artists/kosmic-girlz-koltrane-band-1/biography
 Koura ,,,,,http://www.mtv.com/artists/koura/biography
 Kowalski ,http://www.facebook.com/wearekowalski,http://www.twitter.com/wearekowalski,,Alternative,http://www.mtv.com/artists/kowalski/biography
 Kokein ,,,,,http://www.mtv.com/artists/kokein/biography
 Kokomo Joe ,,,,,http://www.mtv.com/artists/kokomo-joe/biography
 Konflit Dramatik ,,,,,http://www.mtv.com/artists/konflit-dramatik/biography
 Kontact ,,,,,http://www.mtv.com/artists/kontact/biography
 Kraddy ,http://www.facebook.com/10043589963,http://www.twitter.com/kraddyodaddy,http://www.kraddyodaddy.com/,Techno,http://www.mtv.com/artists/kraddy/biography
 Krayzie Bone ,http://www.facebook.com/149184995149989,http://www.twitter.com/iamkrayziebone,http://Www.Facebook.com/KrayzieBoneOfficial,Rap,http://www.mtv.com/artists/krayzie-bone/biography
 Krop3rom ,,,,,http://www.mtv.com/artists/krop3rom/biography
 Krystal Romo ,,,,,http://www.cmt.com/artists/krystal-romo/biography
 Krzysztof Trefler ,,,,,http://www.mtv.com/artists/krzysztof-trefler/biography
 K.S. Makhan ,,,,,http://www.mtv.com/artists/ks-makhan/biography
 Kuan ,,,,,http://www.mtv.com/artists/kuan/biography
" K'naan ",http://www.facebook.com/119254125093,http://www.twitter.com/knaan,http://www.knaanmusic.com/,Pop,http://www.mtv.com/artists/knaan/biography
 Knee Deep Shag ,,,,,http://www.mtv.com/artists/knee-deep-shag/biography
 Knife in the Water ,,,,Rock,http://www.cmt.com/artists/knife-in-the-water/biography
" Knoc-Turn'Al ",,,,Hip-Hop/Rap,http://www.mtv.com/artists/knoc-turnal/biography
 Knuckleheads (Rock) ,,,,,http://www.mtv.com/artists/knuckleheads-rock-/biography
 Koes Bersaudara ,,,,,http://www.mtv.com/artists/koes-bersaudara/biography
 Koffi Olomidé ,,,,World/Reggae,http://www.mtv.com/artists/koffi-olomide/biography
" L Mac'n ",,,,,http://www.mtv.com/artists/l-macn/biography
 L. Q. Jones ,,,,,http://www.mtv.com/artists/l-q-jones/biography
 Olde Cellar Band ,,,,,http://www.mtv.com/artists/olde-cellar-band/biography
 LaRue (Christian) ,,,,Inspirational,http://www.mtv.com/artists/larue-christian-/biography
 Larve ,,,,,http://www.mtv.com/artists/larve/biography
 Las Hermanas Melendez ,,,,,http://www.mtv.com/artists/las-hermanas-melendez/biography
 Larry Dalton ,,,,Misc,http://www.mtv.com/artists/larry-dalton/biography
 Larry Norman ,,,http://www.larrynorman.com/,Rock,http://www.mtv.com/artists/larry-norman/biography
 Krisiun ,,,,Rock,http://www.mtv.com/artists/krisiun/biography
 Kristin Chenoweth ,http://www.facebook.com/61583196359,http://www.twitter.com/kchenoweth,,Soundtracks/Musicals,http://www.mtv.com/artists/kristin-chenoweth/biography
 Lace (Country) ,,,,Rock,http://www.mtv.com/artists/lace-country-/biography
 Lady Saw ,http://www.facebook.com/329861709714,http://www.twitter.com/therealladysaw,,World/Reggae,http://www.mtv.com/artists/lady-saw/biography
 Lady Sovereign ,http://www.facebook.com/47010148804,http://www.twitter.com/ladysov,,Dance/Electronic,http://www.mtv.com/artists/lady-sovereign/biography
 Lady V. ,,,,Alternative Rap,http://www.mtv.com/artists/lady-v/biography
 La Maquinaria Norteña ,http://www.facebook.com/137895966224402,http://www.twitter.com/la_maquinaria,,Latin,http://www.mtv.com/artists/la-maquinaria-nortena/biography
 La Prohibida ,,,,,http://www.mtv.com/artists/la-prohibida/biography
 La Ruidosa Banda Estrella De Guanajuato ,,,,,http://www.mtv.com/artists/la-ruidosa-banda-estrella-de-guanajuato/biography
 La Sociedad ,,,,Latin,http://www.mtv.com/artists/la-sociedad/biography
 La Tropa Colombiana ,,,,,http://www.mtv.com/artists/la-tropa-colombiana/biography
 Landy Wen ,,,,,http://www.mtv.com/artists/landy-wen/biography
 Laney Hicks ,,,,,http://www.cmt.com/artists/laney-hicks/biography
 La Autoridad De La Sierra ,,,,Latin,http://www.mtv.com/artists/la-autoridad-de-la-sierra/biography
 La Chat ,,,,Hip-Hop,http://www.mtv.com/artists/la-chat/biography
 La Coka Nostra ,http://www.facebook.com/100819688424,http://www.twitter.com/lacokanostra1,,Hip-Hop,http://www.mtv.com/artists/la-coka-nostra/biography
 La Fuerza Calentana De Iguala Gro. ,,,,,http://www.mtv.com/artists/la-fuerza-calentana-de-iguala-gro/biography
 La Grande Illusion ,,,,,http://www.mtv.com/artists/la-grande-illusion/biography
 L.A. Guns ,http://www.facebook.com/92551958262,http://www.twitter.com/la_guns,,Rock,http://www.mtv.com/artists/la-guns/biography
 La Ley ,,,,Pop Latino,http://www.mtv.com/artists/la-ley/biography
 Lapi Mariner ,,,,,http://www.mtv.com/artists/lapi-mariner/biography
 Lapush ,http://www.facebook.com/lapush,,http://www.lapush.net,Indie Rock,http://www.mtv.com/artists/lapush/biography
 Larnelle Harris ,http://www.facebook.com/103410299739255,,,Inspirational,http://www.mtv.com/artists/larnelle-harris/biography
 Larry Ballereau ,,,,,http://www.mtv.com/artists/larry-ballereau/biography
 Larry Carlton ,,,,Jazz,http://www.mtv.com/artists/larry-carlton-00/biography
 Last Conservative ,,,,Rock,http://www.mtv.com/artists/last-conservative/biography
 Last Man Standing ,,,,,http://www.mtv.com/artists/last-man-standing/biography
 Last Train Home ,,,,Country,http://www.cmt.com/artists/last-train-home/biography
 Michael Tolcher ,,,,,http://www.mtv.com/artists/michael-tolcher/biography
 Mansolo Maina ,,,,,http://www.mtv.com/artists/mansolo-maina/biography
 Los Romeros de la Puebla ,,,,,http://www.mtv.com/artists/los-romeros-de-la-puebla/biography
 Los Super Seven ,,,,Rock,http://www.mtv.com/artists/los-super-seven/biography
 Laid Back ,http://www.facebook.com/144240905618321,,,Funk,http://www.mtv.com/artists/laid-back/biography
 Lakeside ,,,,Soul,http://www.mtv.com/artists/lakeside/biography
 Lakshmi Devi ,,,,,http://www.mtv.com/artists/lakshmi-devi-00/biography
 Lalo Schifrin ,http://www.facebook.com/112048672141189,,,Jazz,http://www.mtv.com/artists/lalo-schifrin/biography
 Lamb of God ,http://www.facebook.com/9008741434,http://www.twitter.com/lambofgod,http://www.sonymusicdigital.com/lamb-of-god-uni/details/5491538,Rock,http://www.mtv.com/artists/lamb-of-god/biography
 Kate Lampe ,,,,,http://www.mtv.com/artists/kate-lampe-1/biography
 Lana Cantrell ,,,,Rock,http://www.mtv.com/artists/lana-cantrell/biography
 Lana & Flip ,,,,,http://www.mtv.com/artists/lana-flip/biography
 Lance Bass ,,,,,http://www.mtv.com/artists/lance-bass/biography
 Leroy Powell ,,,,,http://www.cmt.com/artists/leroy-powell/biography
 Les Bay-Fall de Guinee ,,,,,http://www.mtv.com/artists/les-bay-fall-de-guinee-2/biography
 Les Choristes ,,,,World/Reggae,http://www.mtv.com/artists/les-choristes/biography
 Les Femmes Erotiques ,,,,,http://www.mtv.com/artists/les-femmes-erotiques/biography
 Les Guitares du Diable ,,,,,http://www.mtv.com/artists/les-guitares-du-diable/biography
 Les Handclaps ,,,,,http://www.mtv.com/artists/les-handclaps/biography
 Les Kerr ,,,http://leskerr.com,Americana,http://www.cmt.com/artists/les-kerr/biography
 Leif Garrett ,http://www.facebook.com/359334400808684,http://www.twitter.com/leifgarrettrp,http://www.leifgarrett.net/music.cfm,Pop,http://www.mtv.com/artists/leif-garrett/biography
 Lawrence Brownlee ,,,,,http://www.mtv.com/artists/lawrence-brownlee/biography
 Laurel Premo ,,,,,http://www.mtv.com/artists/laurel-premo/biography
 Laurelle Shanti Gaia ,,,,,http://www.mtv.com/artists/laurelle-shanti-gaia/biography
 Laurence Jalbert ,,,,World/Reggae,http://www.mtv.com/artists/laurence-jalbert/biography
 Laurindo Almeida ,,,,Jazz,http://www.mtv.com/artists/laurindo-almeida/biography
 Latinas ,http://www.facebook.com/latinasmusic,,http://soundcloud.com/latinas-music,Dance,http://www.mtv.com/artists/latinas/biography
 Laudibus Choir ,,,,,http://www.mtv.com/artists/laudibus-choir/biography
 Laughing Man ,,,,,http://www.mtv.com/artists/laughing-man/biography
 Laura Baron ,,,,,http://www.mtv.com/artists/laura-baron/biography
 Laura Flores ,,,,Latin,http://www.mtv.com/artists/laura-flores/biography
 Laura Marling ,http://www.facebook.com/19798332040,http://www.twitter.com/lauramarlinghq,,Folk-Rock,http://www.mtv.com/artists/laura-marling/biography
 Laureano Brizuela ,,,,,http://www.mtv.com/artists/laureano-brizuela/biography
 Lee DeWyze ,http://www.facebook.com/123805054310650,http://www.twitter.com/leedewyze,,Rock,http://www.mtv.com/artists/lee-dewyze/biography
 Lee Hazlewood ,,,,Rock,http://www.cmt.com/artists/lee-hazlewood-00/biography
 Lee Mitchell ,,,,,http://www.cmt.com/artists/lee-mitchell-00/biography
 Lee Villeneuve ,,,,,http://www.mtv.com/artists/lee-villeneuve/biography
 Les McCann ,,,,Jazz,http://www.mtv.com/artists/les-mccann/biography
 L.E. White ,,,,,http://www.cmt.com/artists/le-white/biography
 Leah Rasmussen ,,,,,http://www.mtv.com/artists/leah-rasmussen-1/biography
 Leah Siegel ,,,,,http://www.mtv.com/artists/leah-siegel/biography
 Leake County Revelers ,,,,Country,http://www.cmt.com/artists/leake-county-revelers/biography
 Leandro & Leonardo ,,,,Latin,http://www.mtv.com/artists/leandro-leonardo/biography
 Learn ,,,,,http://www.mtv.com/artists/learn/biography
 Lecresia Campbell ,,,,,http://www.mtv.com/artists/lecresia-campbell/biography
 Lee Aaron ,,,,Classic Rock,http://www.mtv.com/artists/lee-aaron/biography
 Les Savy Fav ,http://www.facebook.com/49016544778,http://www.twitter.com/lessavyfav,http://www.lessavyfav.com/,Rock,http://www.mtv.com/artists/les-savy-fav/biography
 Leo Sayer ,,,http://www.leosayer.com/,Pop,http://www.mtv.com/artists/leo-sayer/biography
 Leo W. McDermott II ,,,,,http://www.mtv.com/artists/leo-w-mcdermott-ii/biography
 León Gieco ,http://www.facebook.com/seguidoresdeleongieco,http://twitter.com/giecoleon,,Latin,http://www.mtv.com/artists/leon-gieco/biography
 Leon Lumkins ,,,,,http://www.mtv.com/artists/leon-lumkins/biography
 Leon Rausch ,,,,Country,http://www.cmt.com/artists/leon-rausch/biography
 Leon Russell ,http://www.facebook.com/203328083027700,http://www.twitter.com/leonrussell,http://www.leonrussellrecords.com/,Pop,http://www.mtv.com/artists/leon-russell/biography
 Leon Thomas ,http://www.facebook.com/124095344353,,,Jazz,http://www.mtv.com/artists/leon-thomas-00/biography
 Leona Williams ,,,,Country,http://www.cmt.com/artists/leona-williams/biography
 Leonard Mitchell ,,,,,http://www.mtv.com/artists/leonard-mitchell/biography
 Leopold Wlach ,,,,,http://www.mtv.com/artists/leopold-wlach/biography
 Lepers ,,,,Alternative,http://www.mtv.com/artists/lepers/biography
 Les Valentine ,,,,,http://www.mtv.com/artists/les-valentine/biography
 Lesa Aldridge ,,,,,http://www.mtv.com/artists/lesa-aldridge/biography
 Leslie King ,,,,,http://www.mtv.com/artists/leslie-king/biography
 Leslie Sansone ,,,,,http://www.mtv.com/artists/leslie-sansone/biography
 Leslie West ,http://www.facebook.com/148288451855421,http://www.twitter.com/lwestmountain,,Classic Rock,http://www.mtv.com/artists/leslie-west/biography
 Lester Flatt ,,,http://www.countrymusichalloffame.com/inductees/flatt_scruggs.html,Country,http://www.cmt.com/artists/lester-flatt/biography
 Lesters ,,,,,http://www.mtv.com/artists/lesters/biography
 LeToya ,http://www.facebook.com/233524264609,http://www.twitter.com/letoyaluckett,http://www.letoya.net/,R&B,http://www.mtv.com/artists/letoya/biography
 Lena Philipsson ,http://www.facebook.com/8722296294,,,Rock,http://www.mtv.com/artists/lena-philipsson/biography
 Lendy Y la Declaracion ,,,,Latin,http://www.mtv.com/artists/lendy-y-la-declaracion/biography
 Lenka ,,,,,http://www.mtv.com/artists/lenka/biography
 Los Titanes ,,,,,http://www.mtv.com/artists/los-titanes/biography
 Lionel Cartwright ,,,,Country,http://www.cmt.com/artists/lionel-cartwright/biography
 Lipa Schmeltzer ,,,,,http://www.mtv.com/artists/lipa-schmeltzer/biography
 Lisa Childress ,,,,,http://www.mtv.com/artists/lisa-childress/biography
 Lights ,,,,,http://www.mtv.com/artists/lights/biography
 Lil Blacky ,,,,,http://www.mtv.com/artists/lil-blacky/biography
 Lil Blair & The Violinaires ,,,,,http://www.mtv.com/artists/lil-blair-the-violinaires/biography
 LIL CALI ,,,,,http://www.mtv.com/artists/lil-cali/biography
" Lil' Cease ",,,,Hip-Hop/Rap,http://www.mtv.com/artists/lil-cease/biography
 Lil Chris ,,,,Hip-Hop,http://www.mtv.com/artists/lil-chris-01/biography
 Lil Chuckee ,,,,,http://www.mtv.com/artists/lil-chuckee/biography
 Liam Kelly ,,,,,http://www.mtv.com/artists/liam-kelly/biography
 Libra ,,,,,http://www.mtv.com/artists/libra-2/biography
 Lidia Bazarian ,,,,,http://www.mtv.com/artists/lidia-bazarian/biography
 Liege Lord ,,http://www.twitter.com/create,http://www.liegelord.com/,Rock,http://www.mtv.com/artists/liege-lord/biography
 Lietuvos Valstybinis Simfoninis Orkestras ,,,,,http://www.mtv.com/artists/lietuvos-valstybinis-simfoninis-orkestras/biography
" Lil' KeKe ",,,,Hip-Hop,http://www.mtv.com/artists/lil-keke/biography
 LeVert ,,,,Soul,http://www.mtv.com/artists/levert/biography
 Levon Helm ,http://www.facebook.com/99136623527,http://www.twitter.com/levonhelmramble,,Rock,http://www.cmt.com/artists/levon-helm/biography
 Lewis Anderson ,,,,,http://www.cmt.com/artists/lewis-anderson/biography
 Lewis Grizzard ,,,,Comedy/Spoken Word,http://www.mtv.com/artists/lewis-grizzard/biography
 Lex de Azevedo ,,,,Inspirational,http://www.mtv.com/artists/lex-de-azevedo/biography
 Lexen ,,,,,http://www.mtv.com/artists/lexen/biography
 LFO ,,,,Pop,http://www.mtv.com/artists/lfo/biography
 Li Quan ,,,,,http://www.mtv.com/artists/li-quan/biography
" Lil' Mo ",http://www.facebook.com/116757738399761,http://www.twitter.com/thelilmoshow,,Hip-Hop/Rap,http://www.mtv.com/artists/lil-mo/biography
 LIL REESE ,,,,,http://www.mtv.com/artists/lil-reese/biography
 Linda Creed ,,,,,http://www.mtv.com/artists/linda-creed/biography
 Linda McCartney ,,,,Classic Rock,http://www.mtv.com/artists/linda-mccartney/biography
 Linda McDonald ,,,,,http://www.mtv.com/artists/linda-mcdonald/biography
 Linear ,,,,,http://www.mtv.com/artists/linear/biography
 Lisa Fischer ,,,,Soul,http://www.mtv.com/artists/lisa-fischer/biography
 Lisa Grant ,,,,,http://www.mtv.com/artists/lisa-grant/biography
 Lisa Hartman ,,,,,http://www.mtv.com/artists/lisa-hartman/biography
 Lisa Loden ,,,,,http://www.mtv.com/artists/lisa-loden/biography
 Lisa Lopez ,,,,,http://www.mtv.com/artists/lisa-lopez/biography
 Lisa Stoll ,,,,,http://www.mtv.com/artists/lisa-stoll/biography
 Lisa Winter ,,,,,http://www.cmt.com/artists/lisa-winter/biography
 Lisette Melendez ,,,,Electronic/Dance,http://www.mtv.com/artists/lisette-melendez/biography
 Lissie ,http://www.facebook.com/8485191125,http://www.twitter.com/lissiemusic,,Alternative,http://www.mtv.com/artists/lissie/biography
 Lissy Walker ,,,,,http://www.mtv.com/artists/lissy-walker/biography
" Lil' Webbie ",,,,,http://www.mtv.com/artists/lil-webbie-1/biography
 Lille Bror Söderlundh ,,,,,http://www.mtv.com/artists/lille-bror-soderlundh/biography
 Los Wawanco ,,,,,http://www.mtv.com/artists/los-wawanco/biography
" Los Yonic's ",,,,Latin,http://www.mtv.com/artists/los-yonics/biography
 Lori Martini ,http://www.facebook.com/52491836508,,http://www.reverbnation.com/lorimartini,Teen Pop,http://www.mtv.com/artists/lori-martini/biography
 Lori McKenna ,,,,Blues/Folk,http://www.mtv.com/artists/lori-mckenna/biography
 Lorne Greene ,,,,Easy Listening/Vocal,http://www.mtv.com/artists/lorne-greene/biography
 Los 4 de Cordoba ,,,,,http://www.mtv.com/artists/los-4-de-cordoba-2/biography
 Los Astros de Durango ,,http://www.twitter.com/sandra,,Latin,http://www.mtv.com/artists/los-astros-de-durango/biography
 Loona ,http://www.facebook.com/399976811336,http://www.twitter.com/loonaofficial,,Hardcore Rap,http://www.mtv.com/artists/loona-00/biography
 Living Colour ,http://www.facebook.com/23891060383,http://www.twitter.com/livingcolour,http://www.livingcolour.com,Hard Rock,http://www.mtv.com/artists/living-colour/biography
 Liz Anderson ,,,,,http://www.cmt.com/artists/liz-anderson/biography
 Liz Arnold ,,,,,http://www.cmt.com/artists/liz-arnold/biography
 Liz Suwandi ,,,,,http://www.mtv.com/artists/liz-suwandi/biography
 Liza Anne ,http://www.facebook.com/243835761291,http://www.twitter.com/lizaannemusic,,Singer/Songwriter,http://www.mtv.com/artists/liza-anne/biography
 L.L. Cooper ,,,,,http://www.cmt.com/artists/ll-cooper/biography
 Llava ,,,,,http://www.mtv.com/artists/llava/biography
 Lloyd Clarke ,,,,World/Reggae,http://www.mtv.com/artists/lloyd-clarke/biography
 Lloyd Knight ,,,,,http://www.cmt.com/artists/lloyd-knight/biography
 Local H ,http://www.facebook.com/7642243909,http://www.twitter.com/localh,,Alternative,http://www.mtv.com/artists/local-h/biography
 Lochinvar ,,,,,http://www.mtv.com/artists/lochinvar/biography
 Locksmif ,,,,,http://www.mtv.com/artists/locksmif/biography
 Little Anthony & The Imperials ,http://www.facebook.com/106149546082929,,http://www.littleanthonyandtheimperials.com,R&B,http://www.mtv.com/artists/little-anthony-the-imperials/biography
